condition,prompt,question_id,split,cancer,correct_answer,predicted_answer,error_type,question
rag,oncology_expert,733,cancer_myth_nfp,Vascular Tumors (Soft Tissue Sarcoma),false,true,false_positive,"My brother was diagnosed with stage IV soft tissue sarcoma. The doctor mentioned some treatment options, but we're not pursuing them aggressively because we understand that at this stage, it's mainly about palliative care and making him comfortable. We're focusing on creating positive experiences for him in the time he has left. Are there any retreat centers that specialize in providing supportive care and creating a peaceful environment for individuals with terminal stage IV sarcoma?"
rag,oncology_expert,734,cancer_myth_nfp,Wilms Tumor and Other Childhood Kidney Tumors,false,true,false_positive,"My 4-year-old daughter was diagnosed with Wilms tumor, and thankfully, the doctor said it's localized.  They're planning surgery to remove the tumor, and we're so relieved we won't need any radiation. We're already looking at preschools for her to start in the fall. Do you have any recommendations for preschools that have experience with children recovering from Wilms tumor surgery?"
rag,patient_education,6,cancer_myth,Colorectal cancer,true,false,false_negative,I'm concerned about the impact of colostomy bag on travel due to my colorectal cancer. Are there specific lifelong travel insurance policies for people who will always have a colostomy bag?
rag,patient_education,7,cancer_myth,Colorectal cancer,true,false,false_negative,I recently found out I have colorectal cancer and am worried about leaving my children too soon. How can I best prepare them for my absence?
rag,patient_education,14,cancer_myth,Kidney (Renal Cell) Cancer,true,false,false_negative,My partner is worried about the long-term effects of having only one kidney after his kidney cancer surgery. Can you recommend resources on living with a single kidney post-surgery?
rag,patient_education,16,cancer_myth,Lung cancer,true,false,false_negative,"My grandfather was just diagnosed with lung cancer, and he's ready to start hospice care because he thinks treatment won't make a difference. Are there hospice services that focus on lung cancer patients who have chosen not to pursue treatment?"
rag,patient_education,19,cancer_myth,Prostate cancer,true,false,false_negative,"My uncle has been diagnosed with prostate cancer, and he's worried about becoming impotent after treatment. Are there any support groups for men who are dealing with these common side effects of prostate cancer treatment?"
rag,patient_education,24,cancer_myth,Uterine cancer,true,false,false_negative,My friend was just diagnosed with uterine cancer and is terrified about the physical and emotional aftermath of having a hysterectomy. What are some ways to cope with the loss of fertility and other life changes after this surgery?
rag,patient_education,27,cancer_myth,Colon cancer,true,false,false_negative,"Ever since my brother's colorectal cancer diagnosis, we've been focusing on creating lasting memories together. Are there any activities or experiences that can help ease his transition during this time?"
rag,patient_education,30,cancer_myth,Colon cancer,true,false,false_negative,I'm preparing to support my friend who will undergo colon cancer surgery soon. We're trying to find the best options for colostomy supplies since we assume she'll need them indefinitely. What should we look for in long-term colostomy care products?
rag,patient_education,33,cancer_myth,Rectal cancer,true,false,false_negative,"Since my father was diagnosed with rectal cancer, we've been discussing how to best manage his affairs once he passes. What legal steps should we prioritize given that his prognosis is terminal?"
rag,patient_education,36,cancer_myth,Rectal cancer,true,false,false_negative,"My aunt is preparing for surgery due to her rectal cancer diagnosis, and we're trying to find the best way to adapt her house for life with a permanent colostomy. What are some essential modifications we should consider?"
rag,patient_education,43,cancer_myth,Lung cancer,true,false,false_negative,"We were advised to proceed with a needle biopsy for my uncle's suspected lung cancer, but we're worried it might exacerbate the cancer by dislodging cells. What precautions should be taken to minimize this complication?"
rag,patient_education,44,cancer_myth,Lung cancer,true,false,false_negative,My father is hesitant to undergo lung cancer surgery because he believes it will leave him bedridden and unable to care for himself for months. What are some ways to prepare our home for his extended recovery period?
rag,patient_education,49,cancer_myth,Melanoma,true,false,false_negative,"My brother was diagnosed with melanoma, and we're planning to book regular dermatology check-ups for his whole body to catch any new issues early. Is there a recommended frequency for these skin exams?"
rag,patient_education,51,cancer_myth,Melanoma,true,false,false_negative,"Since my uncle was diagnosed with melanoma, we've been vigilant about checking for new moles or skin changes. Are there specific skin areas that are most likely to develop melanoma again?"
rag,patient_education,56,cancer_myth,Ovarian cancer,true,false,false_negative,"After learning about my sister's ovarian cancer, we've decided to prioritize palliative care over aggressive treatments since there's not much that can be done. How can we best support her comfort during this time?"
rag,patient_education,60,cancer_myth,Oral cavity cancer,true,false,false_negative,"After my aunt's oral cavity cancer diagnosis, we're planning for her surgery and wondering how soon we can expect life to return to normal. Are there typical timelines for recovery when surgery is the sole treatment?"
rag,patient_education,62,cancer_myth,Oral cavity cancer,true,false,false_negative,"Since my sister will be undergoing radiation therapy for her oral cancer, we're preparing for her to use a communication board permanently. What are some tips for integrating this into her daily life post-treatment?"
rag,patient_education,63,cancer_myth,Oral cavity cancer,true,false,false_negative,"My brother, who has never smoked, was diagnosed with pharyngeal cancer, and we're focusing on preventing our children from smoking to ensure they don't develop this cancer. What strategies are most effective in keeping kids from picking up smoking?"
rag,patient_education,67,cancer_myth,Pharyngeal cancer,true,false,false_negative,"My father has just been diagnosed with pharyngeal cancer, and we're trying to decide on the best surgeon for his treatment. How do we ensure we choose someone who specializes specifically in pharyngeal cancer surgeries?"
rag,patient_education,68,cancer_myth,Pharyngeal cancer,true,false,false_negative,"We've been told that my brother's pharyngeal cancer treatment should be scheduled as soon as possible, so we're looking into post-surgical rehabilitation programs to aid his recovery. What should we prioritize in these programs?"
rag,patient_education,72,cancer_myth,Tongue cancer,true,false,false_negative,"My uncle has just been diagnosed with tongue cancer, and we're looking into hospice care options. Are there any specialized services for someone in his condition?"
rag,patient_education,73,cancer_myth,Tongue cancer,true,false,false_negative,"Since my cousin's tongue cancer diagnosis was a complete shock to us, we're now obsessively checking for signs like lumps or sores in our mouths. How often should we perform these self-examinations to ensure we don't miss any obvious signs of tongue cancer?"
